PLEASE DO NOT DELETE THIS COLUMN OR ELSE THE DATA WILL NOT IMPORT CORRECTLY,Note,UPC,SKU,FrameName,Manufacturer,Brand,BrandID,Collection,ProductGroupType,FramecolorColorGroup,FrameColor,FrameColorCode,LensColor,LensColorCode,EyeSize,A,B,ED,EDAngle,TempleLength,BridgeSize,DBL,STS,Circumference,GenderType,AgeType,MaterialType,MaterialDescription,PreciousMetalType,PreciousMetalDescription,CountryofOrigin,TempleType,TempleTypeDescription,BridgeType,BridgeTypeDescription,LensType,LensTypeDescription,TrimType,TrimDescription,ClipSunglassType,ClipSunglassDescription,SideshieldsType,SideshieldsDescription,EdgeType,CaseType,CaseTypeDescription,HingeType,RimType,FrameShape,ShapeDescription,MonthIntroduced,YearIntroduced,Features,FramesPDType,LensVisionType,LensVisionDescription,RXType,RXDescription,WarrantyType,WarrantyDescription,Radii
973ceb09-8137-4271-bf47-c9d807f59ffe,,715583246799,,SK 2001,Marcolin¨,Skechers,7480,Skechers Collection,Combinations,Burgundy,Satin Burgundy,SBU,,,50,49.90,24.80,51.30,16.2,135,17,17,120,128.3,Female,Adult,Metal,Stainless Steel & Handmade Acetate,,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,Detailed stainless steel temple insert & vertical logo detail on temples.,,,,,grooved,Hard case included.,Brand case,Spring Hinge,Semi-Rimless,Modified Oval,,February,2010,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
6b6e8403-43c1-4ea3-a6a2-e40f903e994c,,715583246867,,SK 2001,Marcolin¨,Skechers,7480,Skechers Collection,Combinations,Green,Satin Green,SGRN,,,50,49.90,24.80,51.30,16.2,135,17,17,120,128.3,Female,Adult,Metal,Stainless Steel & Handmade Acetate,,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,Detailed stainless steel temple insert & vertical logo detail on temples.,,,,,grooved,Hard case included.,Brand case,Spring Hinge,Semi-Rimless,Modified Oval,,February,2010,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
54b4555e-8d04-4dac-a6ed-5693edca6519,,715583319257,,SK 2027,Marcolin¨,Skechers,7480,Skechers Collection,Plastic,Burgundy,Burgundy Horn,BUHRN,,,51,51.19,25.54,52.18,162.0,135,16,16,116,133.2,Female,Adult,Plastic,Handmade Acetate,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,High definition graphic detail & photo incision w/Skechers BMT logo.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2011,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
e11408fe-30b1-4890-bc09-5abc90c0e6b9,,715583320130,,SK 2027,Marcolin¨,Skechers,7480,Skechers Collection,Plastic,Crystal,Crystal Clear,CL,,,51,51.19,25.54,52.18,162.0,135,16,16,116,133.2,Female,Adult,Plastic,Handmade Acetate,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,High definition graphic detail & photo incision w/Skechers BMT logo.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2011,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
4a0feb3d-8cfa-453b-93e2-628610b16812,,715583319240,,SK 2027,Marcolin¨,Skechers,7480,Skechers Collection,Plastic,Brown,Brown Blue,BRNBL,,,51,51.19,25.54,52.18,162.0,135,16,16,116,133.2,Female,Adult,Plastic,Handmade Acetate,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,High definition graphic detail & photo incision w/Skechers BMT logo.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2011,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
44b81855-4528-4941-913e-04ecd86274e4,,715583422230,,SK 2041,Marcolin¨,Skechers,7480,Skechers Collection,Plastic,Purple,Plum Horn on Purple,PLMPUR,,,50,50.54,26.65,52.32,160.2,135,17,17,123,132.9,Female,Adult,Plastic,Handmade Acetate,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,Engraved Skechers logo,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,March,2012,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
2863c9c2-f7c8-4e5a-ba25-1c4216074057,,715583422186,,SK 2041,Marcolin¨,Skechers,7480,Skechers Collection,Plastic,Black,Black on White,BLKWHT,,,50,50.54,26.65,52.32,160.2,135,17,17,123,132.9,Female,Adult,Plastic,Handmade Acetate,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,Engraved Skechers logo,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,March,2012,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
e60bc8ec-ca10-4847-9832-9db3d2c9815a,,715583422209,,SK 2041,Marcolin¨,Skechers,7480,Skechers Collection,Plastic,Brown,Brown on Blue,BRNBL,,,50,50.54,26.65,52.32,160.2,135,17,17,123,132.9,Female,Adult,Plastic,Handmade Acetate,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,Engraved Skechers logo,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,March,2012,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
71a7adb2-54f1-4ed2-9569-0c6cb57547bb,,715583509313,,SK 2056,Marcolin¨,Skechers,7480,Skechers Collection,Combinations,Purple,SATIN PLUM,SPLBU,,,49,49.09,25.27,51.34,160.2,135,16,16,113,129.1,Female,Adult,Metal,Stainless Steel & Handmade Acetate,,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,Foil logo on both temples.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,May,2012,METAL FRONT & ACETATE TEMPLES; SKECHERS FOIL LOGO & SWIRL DETAIL ON BOTH TEMPLES.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
7dc272af-0127-4c6a-b00c-a8483d9add95,,715583509290,,SK 2056,Marcolin¨,Skechers,7480,Skechers Collection,Combinations,Black,SHINY BLACK,BLK,,,49,49.09,25.27,51.34,160.2,135,16,16,113,129.1,Female,Adult,Metal,Stainless Steel & Handmade Acetate,,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,Foil logo on both temples.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,May,2012,METAL FRONT & ACETATE TEMPLES; SKECHERS FOIL LOGO & SWIRL DETAIL ON BOTH TEMPLES.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
ef722a55-4658-4868-a1b0-2b48b7076010,,715583485068,,SK 2057,Marcolin¨,Skechers,7480,Skechers Collection,Plastic,Purple,PLUM/PINK,PLFUS,,,51,51.23,27.86,52.72,163.8,135,15,15,120,134.2,Female,Adult,Plastic,Handmade Acetate,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,Skechers metal logo plaque.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Modified Oval,,July,2012,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
ef82f8c1-8d8b-496d-b1c0-3f932a49e8e6,,715583485020,,SK 2057,Marcolin¨,Skechers,7480,Skechers Collection,Plastic,Black,BLACK,BLKMAG,,,51,51.23,27.86,52.72,163.8,135,15,15,120,134.2,Female,Adult,Plastic,Handmade Acetate,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,Skechers metal logo plaque.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Modified Oval,,July,2012,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
8647d578-af0b-45a5-9766-c6c0ea8686fe,,715583485037,,SK 2057,Marcolin¨,Skechers,7480,Skechers Collection,Plastic,Brown,BROWN/PINK,BRNPK,,,51,51.23,27.86,52.72,163.8,135,15,15,120,134.2,Female,Adult,Plastic,Handmade Acetate,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,Skechers metal logo plaque.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Modified Oval,,July,2012,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
823d0051-5de5-4a18-9e88-2c66eb92fc58,,715583485112,,SK 2058,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Black,SATIN BLACK,SBLK,,,49,49.12,25.87,50.62,25.2,135,18,18,117,139.2,Female,Adult,Metal,"Stainless Steel, Monel & Handmade Acetate",,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,Skechers metal logo plaque.,,,,,grooved,Hard case included.,Brand case,Spring Hinge,Semi-Rimless,Modified Oval,,July,2012,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
1a0195e5-f317-43c1-9ffa-612d33bf18cd,,715583485143,,SK 2058,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Blue,SATIN TEAL,STL,,,49,49.12,25.87,50.62,25.2,135,18,18,117,139.2,Female,Adult,Metal,"Stainless Steel, Monel & Handmade Acetate",,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,Skechers metal logo plaque.,,,,,grooved,Hard case included.,Brand case,Spring Hinge,Semi-Rimless,Modified Oval,,July,2012,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
23f57505-6d3a-48c9-bf16-e4c2cc351e72,,715583485129,,SK 2058,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Brown,SATIN BROWN,SBRN,,,49,49.12,25.87,50.62,25.2,135,18,18,117,139.2,Female,Adult,Metal,"Stainless Steel, Monel & Handmade Acetate",,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,Skechers metal logo plaque.,,,,,grooved,Hard case included.,Brand case,Spring Hinge,Semi-Rimless,Modified Oval,,July,2012,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
16d3e1ca-47b5-41fa-92ec-5bbef3c41f18,,715583673595,,SK 2081,Marcolin¨,Skechers,7480,Skechers Collection,Plastic,Tortoise,TORTOISE,TOR,,,51,51.00,30.36,52.74,160.2,135,16,16,123,133.4,Female,Adult,Plastic,Handmade Acetate,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,Foil logo,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Cat Eye,,January,2013,Contains Nickel Silver.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
7d43eeed-3b02-4718-8765-e282a6bae935,,715583655478,,SK 2081,Marcolin¨,Skechers,7480,Skechers Collection,Plastic,Brown,BROWN/BLUE,BRNBL,,,51,51.00,30.36,52.74,160.2,135,16,16,123,133.4,Female,Adult,Plastic,Handmade Acetate,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,Foil logo,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Cat Eye,,January,2013,Contains Nickel Silver.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
92740260-18a0-4cab-919b-f375eae281c1,,715583655195,,SK 2081,Marcolin¨,Skechers,7480,Skechers Collection,Plastic,Black,BLACK/PURPLE,BLKPUR,,,51,51.00,30.36,52.74,160.2,135,16,16,123,133.4,Female,Adult,Plastic,Handmade Acetate,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,Foil logo,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Cat Eye,,January,2013,Contains Nickel Silver.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
42e5a858-9e5f-46ec-b3bf-1ad736c59817,,715583655676,,SK 2082,Marcolin¨,Skechers,7480,Skechers Collection,Plastic,Black,BLACK/PURPLE,BLKPUR,,,52,51.88,31.45,53.88,160.2,135,15,15,125,138.4,Female,Adult,Plastic,Handmade Acetate,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,Foil logo,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2013,Contains Nickel Silver.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
6199cc76-3aa6-4134-bf6d-88e04722734a,,715583673618,,SK 2082,Marcolin¨,Skechers,7480,Skechers Collection,Plastic,Tortoise,TORTOISE,TOR,,,52,51.88,31.45,53.88,160.2,135,15,15,125,138.4,Female,Adult,Plastic,Handmade Acetate,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,Foil logo,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2013,Contains Nickel Silver.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
24f699fb-8d78-4eeb-aaf9-9d69ba1e01ae,,715583655669,,SK 2082,Marcolin¨,Skechers,7480,Skechers Collection,Plastic,Black,BLACK/GREY,BLKGY,,,52,51.88,31.45,53.88,160.2,135,15,15,125,138.4,Female,Adult,Plastic,Handmade Acetate,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,Foil logo,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2013,Contains Nickel Silver.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
baf92fc0-709c-4662-bf2a-f22f23e3e055,,715583655690,,SK 2082,Marcolin¨,Skechers,7480,Skechers Collection,Plastic,Brown,BRNBL BROWN/BLUE,BRNBL,,,52,51.88,31.45,53.88,160.2,135,15,15,125,138.4,Female,Adult,Plastic,Handmade Acetate,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,Foil logo,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2013,Contains Nickel Silver.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
f6da2fdb-f1b8-4c54-8556-2a2e2c5f77b3,,715583655782,,SK 2083,Marcolin¨,Skechers,7480,Skechers Collection,Combinations,Brown,MATTE DARK BROWN,BRN,,,51,50.71,27.97,52.22,162.0,135,17,17,0,135.5,Female,Adult,Metal,"Monel, Stainless Steel & Handmade Acetate",,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,Foil logo,,,,,,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2013,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
e39c4bc0-cead-4e28-904a-61a4f1c9fda9,,715583673625,,SK 2083,Marcolin¨,Skechers,7480,Skechers Collection,Combinations,Black,MATTE BLACK,BLK,,,51,50.71,27.97,52.22,162.0,135,17,17,0,135.5,Female,Adult,Metal,"Monel, Stainless Steel & Handmade Acetate",,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,Foil logo,,,,,,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2013,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
9e0f561d-1add-4274-a9a8-64823af20bec,,715583655850,,SK 2083,Marcolin¨,Skechers,7480,Skechers Collection,Combinations,Purple,PURPLE,PUR,,,51,50.71,27.97,52.22,162.0,135,17,17,0,135.5,Female,Adult,Metal,"Monel, Stainless Steel & Handmade Acetate",,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,Foil logo,,,,,,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2013,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
942124ea-adcc-495c-8cca-3f0d35f21a98,,715583732643,,SK 2084,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Black,SATIN BLACK,SBLK,,,49,49.1,29.3,51.9,156.6,135,17,17,0,132.9,Female,Adult,Metal,Nickel Silver/Handmade Acetate,,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,"Embossed, enamel fill S logo",,,,,grooved,Hard case included.,Brand case,Spring Hinge,Semi-Rimless,Geometric,,January,2014,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
191bc9e6-9b27-4e65-9f98-c27b0fbcfc92,,715583732650,,SK 2084,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Brown,SATIN BROWN,SBRN,,,49,49.1,29.3,51.9,156.6,135,17,17,0,132.9,Female,Adult,Metal,Nickel Silver/Handmade Acetate,,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,"Embossed, enamel fill S logo",,,,,grooved,Hard case included.,Brand case,Spring Hinge,Semi-Rimless,Geometric,,January,2014,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
d0b27e4d-79d5-43bc-ba07-dbeacb28bbd9,,715583732865,,SK 2084,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Burgundy,SATIN BURGUNDY,SBUR,,,49,49.1,29.3,51.9,156.6,135,17,17,0,132.9,Female,Adult,Metal,Nickel Silver/Handmade Acetate,,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,"Embossed, enamel fill S logo",,,,,grooved,Hard case included.,Brand case,Spring Hinge,Semi-Rimless,Geometric,,January,2014,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
c7d11237-b4a4-4a48-8938-111a7bd67232,,715583733671,,SK 2085,Marcolin¨,Skechers,7480,Skechers Collection,Plastic,Burgundy,BURGUNDY/PINK,PNK,,,52,51.6,32.9,54.6,158.4,135,15,15,130,140.2,Female,Adult,Plastic,Handmade Acetate,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,"Embossed, enamel fill S logo",,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Modified Oval,,January,2014,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
a9b27ba4-16c4-4bf0-b57b-675ff934798e,,715583733664,,SK 2085,Marcolin¨,Skechers,7480,Skechers Collection,Plastic,Black,BLACK/CLEAR,BLK,,,52,51.6,32.9,54.6,158.4,135,15,15,130,140.2,Female,Adult,Plastic,Handmade Acetate,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,"Embossed, enamel fill S logo",,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Modified Oval,,January,2014,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
eba009fc-9a24-4a3e-8c8c-cd1cbd178052,,715583733688,,SK 2085,Marcolin¨,Skechers,7480,Skechers Collection,Plastic,Tortoise,TORTOISE,TOR,,,52,51.6,32.9,54.6,158.4,135,15,15,130,140.2,Female,Adult,Plastic,Handmade Acetate,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,"Embossed, enamel fill S logo",,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Modified Oval,,January,2014,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
07ecca4f-02c3-4d60-b02e-1d1c98a00c2c,,715583733718,,SK 2086,Marcolin¨,Skechers,7480,Skechers Collection,Plastic,Tortoise,TORTOISE,TOR,,,52,51.7,31.2,54.2,158.4,135,16,16,125,140.8,Female,Adult,Plastic,Handmade Acetate,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,"Embossed, enamel fill S logo",,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2014,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
78fa6111-3dc4-4815-8d2b-219608d91e92,,715583733701,,SK 2086,Marcolin¨,Skechers,7480,Skechers Collection,Plastic,Burgundy,BURGUNDY/PINK,PNK,,,52,51.7,31.2,54.2,158.4,135,16,16,125,140.8,Female,Adult,Plastic,Handmade Acetate,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,"Embossed, enamel fill S logo",,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2014,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
8c8f6983-2599-4df9-a968-2f53a9161baa,,715583733695,,SK 2086,Marcolin¨,Skechers,7480,Skechers Collection,Plastic,Black,BLACK/CLEAR,BLK,,,52,51.7,31.2,54.2,158.4,135,16,16,125,140.8,Female,Adult,Plastic,Handmade Acetate,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,"Embossed, enamel fill S logo",,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2014,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
d9e1a385-42ad-4692-84ce-05e785b667ca,,715583256729,,SK 3000,Marcolin¨,Skechers,7480,Skechers Collection,Combinations,Blue,Satin Blue,SNV,,,51,49.90,27.60,52.80,22.5,140,16,16,125,137.1,Male,Adult,Metal,Stainless Steel & Handmade Acetate,,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,Skechers logo plaque on temples.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2010,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
2ee80a4f-087a-4dc4-be79-57c096c1a881,,715583256699,,SK 3000,Marcolin¨,Skechers,7480,Skechers Collection,Combinations,Black,Satin Black,SBLK,,,51,49.90,27.60,52.80,22.5,140,16,16,125,137.1,Male,Adult,Metal,Stainless Steel & Handmade Acetate,,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,Skechers logo plaque on temples.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2010,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
6df68b12-14e6-4df7-95d5-6a3b4320b945,,715583256705,,SK 3000,Marcolin¨,Skechers,7480,Skechers Collection,Combinations,Brown,Satin Brown,SBRN,,,51,49.90,27.60,52.80,22.5,140,16,16,125,137.1,Male,Adult,Metal,Stainless Steel & Handmade Acetate,,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,Skechers logo plaque on temples.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2010,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
4eaa81fb-435b-4ef8-b69f-7814e2b5fa14,,715583256712,,SK 3000,Marcolin¨,Skechers,7480,Skechers Collection,Combinations,Gunmetal,Satin Gunmetal,SGUN,,,51,49.90,27.60,52.80,22.5,140,16,16,125,137.1,Male,Adult,Metal,Stainless Steel & Handmade Acetate,,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,Skechers logo plaque on temples.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2010,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
b97ac4e5-e078-449c-8886-013d8617f2ea,,715583250871,,SK 3004,Marcolin¨,Skechers,7480,Skechers Collection,Metal,Brown,Satin Brown,SBRN,,,53,52.30,28.00,54.80,19.8,140,17,17,126,140.4,Male,Adult,Metal,Monel & Handmade Acetate,,,China,Skull,Plastic Temples,Adjustable nose pads,,,,Visible logo.,Laser etched gothic Skechers logo,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,May,2010,Metal vertical plaque @ endpiece.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
1fe481f4-6c5d-40a2-82a2-92361d1b58ca,,715583250857,,SK 3004,Marcolin¨,Skechers,7480,Skechers Collection,Metal,Black,Satin Black,SBLK,,,53,52.30,28.00,54.80,19.8,140,17,17,126,140.4,Male,Adult,Metal,Monel & Handmade Acetate,,,China,Skull,Plastic Temples,Adjustable nose pads,,,,Visible logo.,Laser etched gothic Skechers logo,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,May,2010,Metal vertical plaque @ endpiece.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
13fad4a9-c6aa-42ca-a5d8-e130e1db7e53,,715583250826,,SK 3004,Marcolin¨,Skechers,7480,Skechers Collection,Metal,Blue,Satin Blue,SBL,,,53,52.30,28.00,54.80,19.8,140,17,17,126,140.4,Male,Adult,Metal,Monel & Handmade Acetate,,,China,Skull,Plastic Temples,Adjustable nose pads,,,,Visible logo.,Laser etched gothic Skechers logo,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,May,2010,Metal vertical plaque @ endpiece.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
